"dep0","dep1","dep2","dep3","mun0","mun1","dep","mun","name","level","funding","type","status","language","time","frequency","fequency"
"03","08","0037","45","03","005","sacatepequez","san lucas sacatepequez","colegio aprendiendo a crecer","basico","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","08","0038","46","03","005","sacatepequez","san lucas sacatepequez","centro educativo la colina","diversificado","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","08","0043","45","03","005","sacatepequez","san lucas sacatepequez","liceo john dewey","basico","privado","urbana","abierta","monolingue","doble","FIN DE SEMANA","fin de semana"
"03","08","0044","46","03","005","sacatepequez","san lucas sacatepequez","tecnologico industrial mixto andre ampere","diversificado","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","08","0045","46","03","005","sacatepequez","san lucas sacatepequez","centro educativo getsemani","diversificado","privado","urbana","abierta","monolingue","doble","DIARIO(REGULAR)","diario(regular)"
"03","08","0046","46","03","005","sacatepequez","san lucas sacatepequez","colegio aprendiendo a crecer","diversificado","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","08","0047","42","03","005","sacatepequez","san lucas sacatepequez","colegio sole montessori","parvulos","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","08","0048","43","03","005","sacatepequez","san lucas sacatepequez","colegio sendero kid""s","primaria","privado","rural","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","08","0049","42","03","005","sacatepequez","san lucas sacatepequez","colegio sendero kid""s","parvulos","privado","rural","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","08","0050","43","03","005","sacatepequez","san lucas sacatepequez","colegio sole montessori","primaria","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","08","0051","46","03","005","sacatepequez","san lucas sacatepequez","colegio mixto integral","diversificado","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","08","0134","42","03","005","sacatepequez","san lucas sacatepequez","colegio mixto tezulutlan","parvulos","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","08","0135","42","03","005","sacatepequez","san lucas sacatepequez","centro educativo getsemani","parvulos","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","08","0136","42","03","005","sacatepequez","san lucas sacatepequez","eodp","parvulos","oficial","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","08","0137","42","03","005","sacatepequez","san lucas sacatepequez","epdp 'shalom'","parvulos","privado","rural","cerrada temporalmente","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","08","0139","43","03","005","sacatepequez","san lucas sacatepequez","colegio mixto tezulutlan","primaria","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","08","0140","43","03","005","sacatepequez","san lucas sacatepequez","centro educativo getsemani","primaria","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","08","0141","43","03","005","sacatepequez","san lucas sacatepequez","eoum 'republica federal de centro america'","primaria","oficial","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","08","0142","42","03","005","sacatepequez","san lucas sacatepequez","eodp anexa a eorm sara de la hoz de mendez montenegro","parvulos","oficial","rural","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","08","0142","43","03","005","sacatepequez","san lucas sacatepequez","eorm 'sara de la hoz de mendez montenegro'","primaria","oficial","rural","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","08","0143","42","03","005","sacatepequez","san lucas sacatepequez","eodp anexa a eorm 'licda. maria teresa de briz'","parvulos","oficial","rural","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","08","0143","43","03","005","sacatepequez","san lucas sacatepequez","eorm licda. maria tereza de briz","primaria","oficial","rural","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","08","0144","43","03","005","sacatepequez","san lucas sacatepequez","eorm","primaria","oficial","rural","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","08","0145","42","03","005","sacatepequez","san lucas sacatepequez","eodp anexa a eorm","parvulos","oficial","rural","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","08","0145","43","03","005","sacatepequez","san lucas sacatepequez","eorm","primaria","oficial","rural","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","08","0146","43","03","005","sacatepequez","san lucas sacatepequez","eorm","primaria","oficial","rural","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","08","0149","45","03","005","sacatepequez","san lucas sacatepequez","centro educativo getsemani","basico","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","08","0150","45","03","005","sacatepequez","san lucas sacatepequez","iebc de enseñanza","basico","cooperativa","urbana","abierta","monolingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"03","08","0227","43","03","005","sacatepequez","san lucas sacatepequez","eorm","primaria","oficial","rural","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","08","0246","42","",NA,"sacatepequez","san lucas sacatepequez","liceo mixto 'restauracion'","parvulos","privado","urbana","cerrada temporalmente","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","08","0312","42","03","005","sacatepequez","san lucas sacatepequez","liceo comercial 'argentino guatemalteco'","parvulos","privado","urbana","cerrada temporalmente","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","08","0313","43","",NA,"sacatepequez","san lucas sacatepequez","liceo comercial 'argentino guatemalteco'","primaria","privado","urbana","cerrada temporalmente","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","08","0315","45","",NA,"sacatepequez","san lucas sacatepequez","liceo comercial 'argentino guatemalteco'","basico","privado","urbana","cerrada temporalmente","monolingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"03","08","0322","46","",NA,"sacatepequez","san lucas sacatepequez","liceo comercial 'argentino guatemalteco'","diversificado","privado","urbana","cerrada temporalmente","monolingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"03","08","0760","43","03","005","sacatepequez","san lucas sacatepequez","cpum 'jose joaquin palma'","primaria","privado","urbana","cerrada temporalmente","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","08","0761","45","",NA,"sacatepequez","san lucas sacatepequez","instituto particular mixto 'jose joaquin palma'","basico","privado","urbana","cerrada temporalmente","monolingue","nocturna","DIARIO(REGULAR)","diario(regular)"
"03","08","0773","42","03","005","sacatepequez","san lucas sacatepequez","eodp anexa a eorm","parvulos","oficial","rural","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","08","0779","46","03","005","sacatepequez","san lucas sacatepequez","instituto mixto particular jose joaquin palma","diversificado","privado","urbana","cerrada temporalmente","monolingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"03","08","0787","42","03","005","sacatepequez","san lucas sacatepequez","instituto mixto particular 'jose joaquin palma'","parvulos","privado","urbana","cerrada temporalmente","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","08","0851","45","",NA,"sacatepequez","san lucas sacatepequez","liceo comercial 'argentino guatemalteco'","basico","privado","urbana","cerrada temporalmente","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","08","0859","45","03","005","sacatepequez","san lucas sacatepequez","instituto mixto particular 'jose joaquin palma'","basico","privado","urbana","cerrada temporalmente","monolingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"03","08","0861","42","03","005","sacatepequez","san lucas sacatepequez","tecnologico 'don bosco'","parvulos","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","08","0862","43","03","005","sacatepequez","san lucas sacatepequez","tecnologico 'don bosco'","primaria","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","08","0863","45","03","005","sacatepequez","san lucas sacatepequez","tecnologico 'don bosco'","basico","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","08","0864","45","",NA,"sacatepequez","san lucas sacatepequez","tecnologico 'don bosco'","basico","privado","urbana","cerrada temporalmente","monolingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"03","08","0867","43","03","005","sacatepequez","san lucas sacatepequez","eoum 'republica federal de centroamerica'","primaria","oficial","urbana","abierta","monolingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"03","08","0869","42","03","005","sacatepequez","san lucas sacatepequez","eodp anexa a eorm","parvulos","oficial","rural","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","08","0878","46","03","005","sacatepequez","san lucas sacatepequez","centro educativo getsemani","diversificado","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","08","0882","43","03","005","sacatepequez","san lucas sacatepequez","colegio 'el cielo de los niños'","primaria","privado","urbana","cerrada temporalmente","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","08","0886","42","03","005","sacatepequez","san lucas sacatepequez","colegio 'el cielo de los niños'","parvulos","privado","urbana","cerrada temporalmente","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","08","0892","45","03","005","sacatepequez","san lucas sacatepequez","colegio mixto integral","basico","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","08","0895","42","03","005","sacatepequez","san lucas sacatepequez","centro de enseñanza 'educare'","parvulos","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","08","0913","42","03","005","sacatepequez","san lucas sacatepequez","eodp anexa a eorm","parvulos","oficial","rural","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","08","0915","43","",NA,"sacatepequez","san lucas sacatepequez","eorm","primaria","oficial","rural","cerrada temporalmente","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","08","0922","45","03","005","sacatepequez","san lucas sacatepequez","instituto mixto por cooperativa de enseñanza","basico","cooperativa","urbana","abierta","monolingue","nocturna","DIARIO(REGULAR)","diario(regular)"
"03","08","0923","46","03","005","sacatepequez","san lucas sacatepequez","instituto mixto por cooperativa de enseñanza","diversificado","cooperativa","urbana","abierta","monolingue","nocturna","DIARIO(REGULAR)","diario(regular)"
"03","08","0925","45","03","005","sacatepequez","san lucas sacatepequez","colegio 'maria auxiliadora'","basico","privado","urbana","cerrada temporalmente","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","08","0958","42","03","005","sacatepequez","san lucas sacatepequez","liceo cristiano de estudios avanzados elim","parvulos","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","08","0959","43","03","005","sacatepequez","san lucas sacatepequez","liceo cristiano de estudios avanzados elim","primaria","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","08","0960","43","03","005","sacatepequez","san lucas sacatepequez","centro de enseñanza 'educare'","primaria","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","08","0963","43","03","005","sacatepequez","san lucas sacatepequez","eprm 'shalom'","primaria","privado","rural","cerrada temporalmente","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","08","0989","43","03","005","sacatepequez","san lucas sacatepequez","colegio mixto integral","primaria","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","08","0990","45","03","005","sacatepequez","san lucas sacatepequez","liceo cristiano de estudios avanzados elim","basico","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","08","0993","45","03","005","sacatepequez","san lucas sacatepequez","colegio mixto nocturno 'el progreso'","basico","privado","urbana","cerrada temporalmente","monolingue","nocturna","DIARIO(REGULAR)","diario(regular)"
